;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
123;972;Cerquilho;SP;2015;35115011;Serviço Autônomo de Água e Esgoto de Cerquilho;SAAEC;Local;Água e Esgoto;Autarquia;45142;42806;3891.92;2316.57;0.0;15856.0;15436.0;11850761.21;332581.65;0.0;0.0;100.0;99.48;97.85;37.74;97.9;94.45;0.52;0.0;114.37;113.54;0.0;121.95;0.4047745071841148;0.4678318738942344;0.25225906966392186;-0.32986901184926537;3511508;possui registro;100,00;98,00;100,00;sim;Lei Lei nº 3.107, de 18 de dezembro de 2014.;sim, para todos os órgãos e entidades;sim;A ação prioritária é a conscientização do uso racional da água (www.saaec.com.br);sim;2 caminhões-pipa (SAAEC e Prefeitura), que atendem às situações emergenciais;sim;2 caminhões-pipa (SAAEC e Prefeitura), que atendem às situações emergenciais;não;;sim;não;sim
124;980;Cesário Lange;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17163;11588;980.24;916.08;0.0;5911.0;4678.0;3818862.98;1738218.4;;;100.0;97.38;67.27;23.88;82.56;65.75;0.0;0.96;103.67;103.67;0.65;102.67;0.06545335836121757;0.11671983538034027;0.044691355080284045;0.23387007235133828;3511607;possui registro;96,07;92,00;;sim;Lei 1490/2014;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
125;988;Charqueada;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16440;14915;1572.94;1068.05;0.0;6374.0;4927.0;4305447.45;305645.86;;;100.0;84.1;57.2;41.31;97.06;76.3;0.0;0.21;107.21;106.98;0.43;105.63;0.32098490724376016;0.4682267983663905;0.0843601650458487;-0.06314631138723878;3511706;possui registro;92,57;84,40;95,60;não;Lei lei complementar nº 039, de 13 de dezembro de 2001;parcialmente;não;;não;;não;;sim;É de responsabilidade da Sabesp que possui a concessão no município;não;não;sim
126;996;Chavantes;SP;2015;35572011;Superintendência de Água e Esgoto Chavantes;SAEC;Local;Água e Esgoto;Autarquia;12484;11479;950.0;943.0;0.0;4382.0;4289.0;1196172.9;54801.0;0.0;0.0;99.97;89.97;95.97;0.74;97.28;95.1;2.75;0.0;100.0;100.0;4.03;100.0;0.00736842105263158;0.0;0.0;-0.0;3557204;possui registro;99,99;99,99;100,00;não;;não;sim;Concientização da população sobre o uso da água potável e em casos mais severos, o racionamento.;não;;não;;não;;não;não;não
127;1004;Clementina;SP;2015;35119011;Prefeitura Municipal de Clementina;PMC;Local;Água e Esgoto;Administração pública direta;7992;7618;468.29;388.68;0.0;2680.0;2602.0;883030.39;;66361.86;0.0;100.0;100.0;84.08;17.0;95.32;95.32;0.0;0.0;100.0;100.0;0.0;100.0;0.17000149480023063;0.47066956349990086;0.23387967415840558;5.998924563890146e-05;3511904;possui registro;100,00;100,00;100,00;não;;parcialmente;sim;Possui caminhão pipa e brigadistas treinados para o combate de incêndios em coberturas vegetais;não;;não;;não;;sim;não;sim
128;1011;Colina;SP;2015;35120011;Prefeitura Municipal de Colina;PMC;Local;Água e Esgoto;Administração pública direta;18245;17039;1261.24;1261.24;0.0;6917.0;6866.0;3118612.44;;76464.51;0.0;100.0;100.0;82.34;11.54;100.0;100.0;0.0;0.52;437.31;100.0;0.0;100.0;0.0;1.0;1.0;;3512001;possui registro;100,00;100,00;100,00;não;;parcialmente;sim;Divulgação por meio de Jornal, Radio, Site, Propaganda Volante, no período de estiagem;não;;não;;não;;não;sim;sim
129;1019;Colômbia;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6211;4489;504.36;408.3;0.0;2364.0;2201.0;1652220.17;523484.99;;;100.0;100.0;78.22;28.36;89.23;85.35;2.05;0.0;121.67;119.58;0.0;120.42;0.19045919581251491;0.41087418044498647;0.36589876885289235;0.38793067759097055;3512100;não possui registro;;;;não;;parcialmente;não;;sim;Através de Reuniões, Palestras e Boletins Informativos;sim;Reuniões Periódicas;não;;sim;não;sim
130;1027;Conchal;SP;2015;35122011;Prefeitura Municipal de Conchal;PMC;Local;Água e Esgoto;Administração pública direta;27132;25637;2510.0;2280.0;0.0;9315.0;9067.0;2765848.27;;130512.44;143234.84;100.0;100.0;0.73;1.99;100.0;98.96;16.67;16.33;100.0;100.0;0.0;100.0;0.0916334661354582;1.0;0.6739932514658677;0.3947368421052629;3512209;possui registro;95,00;59,00;59,00;sim;Lei 361 DE 20/12/2013;parcialmente;sim;MULTA POR DISPERDICIO, TRABALHO DE CONSCIENTIZAÇÃO;sim;ABASTECIMENTO PRIORITÁRIO DOS RESERVATORIOS;sim;ABASTECIMENTO PRIORITÁRIO DOS RESERVATORIOS;sim;MULTA E TRABALHO DE CONSCIENTIZAÇÃO;sim;não;sim
131;1034;Conchas;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17406;14103;1108.12;839.75;0.0;5496.0;5064.0;3736139.17;659355.76;;;90.07;84.38;76.15;39.91;72.97;68.37;0.0;0.0;100.33;100.0;0.33;100.0;0.24218496191748173;0.039625213237935136;0.031020482683610694;-0.021107817220514934;3512308;possui registro;96,23;92,63;100,00;sim;Lei 1235/2013;parcialmente;sim;Plantão da defesa civil e treinamento para combate a incêndio.;não;;não;;não;;sim;não;sim
132;1049;Coroados;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5753;4659;342.76;322.81;0.0;2032.0;1896.0;1326882.54;129146.38;;;100.0;100.0;79.89;19.06;85.49;82.18;0.0;0.0;100.83;100.83;0.0;100.83;0.05820399113082042;0.16671249830074383;0.14012905169855633;-0.9381872919281473;3512506;possui registro;100,00;100,00;100,00;sim;Lei lei nº 1764 - 07/12/2013;sim, para todos os órgãos e entidades;sim;AÇÕES SÃO TOMADAS CONFORME A NECESSIDADE (CAMPANHAS PARA ECONOMIA DE ÁGUA, ETC);sim;CONFORME PLANO SABESP-SERVIÇO DE ABASTECIMENTO É NO REGIME DE CONCESSÃO;sim;UTILIZAÇÃO DE CAIXA D'ÁGUA;sim;CONFORME PLANO SABESP-SERVIÇO DE ABASTECIMENTO É NO REGIME DE CONCESSÃO;sim;não;sim
133;1057;Coronel Macedo;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4922;3804;237.65;218.97;0.0;1659.0;1456.0;845381.5;27954.72;;;100.0;94.43;78.03;29.45;78.65;72.98;0.0;0.37;115.83;113.33;0.0;110.83;0.0786029875867873;0.036375681168331245;0.021775930902645853;-3.410031188640601;3512605;possui registro;100,00;95,00;100,00;sim;;sim, para todos os órgãos e entidades;não;;não;;não;;sim;TRANSFERENCIA DE AGUA ENTRE SETORES DE ABASTECIMENTO/OUTROS MANANCIAIS;sim;sim;sim
134;1065;Corumbataí;SP;2015;35127011;Prefeitura Municipal de Corumbataí;PMC;Local;Água e Esgoto;Administração pública direta;4036;2181;312.0;280.0;0.0;1369.0;1103.0;49758.87;;0.0;0.0;99.54;99.54;88.46;16.67;99.55;99.55;16.67;4.17;100.0;100.0;0.0;100.0;0.10256410256410253;0.0;0.9627876116146735;-0.0;3512704;possui registro;100,00;90,00;90,00;não;;sim, para todos os órgãos e entidades;não;;sim;Está em execução o projeto de captação de água de chuva;não;;não;;sim;não;sim
135;1073;Cosmópolis;SP;2015;35128011;Prefeitura Municipal de Cosmópolis;DAE;Local;Água e Esgoto;Administração pública direta;66807;62045;6480.0;4820.0;0.0;19095.0;19080.0;9801169.38;;70000.0;;100.0;100.0;0.0;;97.3;97.3;0.0;0.05;100.0;100.0;0.0;100.0;0.25617283950617287;0.12399327148537072;0.6450076006797203;;3512803;possui registro;98,15;98,15;;não;;parcialmente;sim;Conforme orientação e determinação do DAEE/SP;sim;Abastecimento dos reservatórios por caminhão-pipa;sim;Abastecimento dos reservatórios por caminhão-pipa;não;;sim;não;sim
136;1080;Cosmorama;SP;2015;35129011;Prefeitura Municipal de Cosmorama;PMC;Local;Água e Esgoto;Administração pública direta;7388;5064;1457.13;1457.13;0.0;2858.0;2858.0;910269.41;;0.0;0.0;100.0;100.0;86.71;0.0;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.0;1.0;1.0;1.0;3512902;possui registro;97,00;96,00;100,00;não;;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
137;1088;Cotia;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;229548;229548;455.23;14179.81;18513.5;72277.0;30836.0;59874902.66;8162115.29;;;99.31;46.34;14.67;38.97;99.31;46.34;0.48;0.57;100.4;100.0;1.94;100.0;0.25246392352044655;0.8433722082011371;0.043195220723987675;0.07716258974282901;3513009;possui registro;100,00;30,06;43,00;sim;Outro sabesp;parcialmente;sim;parceria com a sabesp;sim;parceria com a sabesp;não;;sim;caminhao pipa;sim;não;sim
138;1096;Cravinhos;SP;2015;35131011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;34110;33261;3963.0;2399.0;0.0;12768.0;12768.0;7815333.51;59166.16;0.0;0.0;100.0;100.0;99.8;25.0;97.51;97.51;0.0;0.0;100.0;100.0;0.0;100.0;0.3946505172848852;0.3871877420277577;0.3871877420277577;0.053926926021453575;3513108;possui registro;100,00;100,00;100,00;não;;não;sim;Controle de consumo de água pela população e trabalhos de conscientização e caminhão pipa;sim;Todas as escolas possuem reservatório de água;sim;Os postos de atendimento e Santa Casa possuem reservatório de água;sim;Distribuição com caminhões pipa;sim;não;sim
139;1104;Cristais Paulista;SP;2015;35132011;Prefeitura Municipal de Cristais Paulista;PMCP;Local;Água e Esgoto;Administração pública direta;8260;6018;652.0;447.0;0.0;2662.0;2410.0;736734.2;;283240.0;;100.0;100.0;80.82;36.04;72.86;72.86;0.0;0.67;101.35;101.35;0.0;114.78;0.3144171779141104;0.1671451143121363;0.12649440699152772;0.003067484662576778;3513207;possui registro;100,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Racionamento de água com aplicação de multas;não;;sim;Abastecimento pela rede e por caminhão pipa;sim;Abastecimento pela rede e por caminhão pipa;sim;não;não
140;1110;Cruzália;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2209;1467;156.22;140.09;0.0;876.0;823.0;625027.18;25375.24;;;100.0;100.0;83.18;21.09;82.21;80.31;0.0;0.0;100.0;100.0;0.0;100.0;0.10325182435027525;0.04049324825203241;0.0472190390740341;0.31593707873550536;3513306;possui registro;100,00;0,00;100,00;sim;Outro Plano de macrodrenagem Rural;sim, para todos os órgãos e entidades;sim;poços reservas em áreas rurais do município;não;;não;;não;;sim;não;sim
141;1118;Cruzeiro;SP;2015;35134011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;81082;79016;10144.18;4633.56;0.0;28169.0;26657.0;11677080.62;1057751.53;0.0;0.0;100.0;100.0;0.0;63.91;100.0;97.45;0.0;0.0;142.75;140.43;0.0;145.83;0.5432297139837818;1.0;0.45142083089039714;-0.5407422283526331;3513405;possui registro;100,00;95,00;5,00;sim;Lei ABASTECIMENTO DE AGUA;não;não;;sim;CAMINHÃO PIPA, AUA TRATADA;sim;CAMINHÃO PIPA, AUA TRATADA;sim;RODÍZIO DE ABASTECIMENTO, USO DE CAMINHÃO PIPA;sim;não;sim
142;1126;Cubatão;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;127006;127006;13935.21;8033.39;0.0;32893.0;17093.0;34714151.06;11360489.94;;;86.29;51.82;47.0;37.59;86.29;51.82;0.0;2.46;108.64;108.64;1.52;108.44;0.42351855479752365;0.06310354919445132;0.07850943927785033;0.0202117581394848;3513504;possui registro;0,75;0,52;0,75;sim;Outro Projeto de Lei em elaboração;parcialmente;sim;O sistema de distribuição é integrado em toda Baixada Santista;não;;não;;não;;sim;não;não
143;1135;Descalvado;SP;2015;35137011;Prefeitura Municipal de Descalvado;SEMARH;Local;Água e Esgoto;Administração pública direta;32980;29429;4894.11;2697.2;0.0;12252.0;12078.0;3600769.37;;0.0;;99.98;99.45;0.0;44.67;90.32;88.86;0.48;2.59;166.27;183.04;0.08;100.04;0.44888856196530114;0.15507349048006316;0.1333587112158002;-0.026873807485629578;3513702;possui registro;100,00;100,00;;não;;parcialmente;não;;não;;não;;sim;Captação Água Bruta Córrego Buraco da Onça.;sim;sim;sim
144;1143;Diadema;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;412428;412428;0.0;23690.35;32293.81;114365.0;106946.0;95436691.9;6222280.31;;;100.0;100.0;22.4;43.16;100.0;100.0;0.29;4.48;100.44;100.44;0.81;100.44;0.26641204614754355;1.0;1.0;0.06865964496432435;3513801;possui registro;23,00;94,04;21,30;sim;Lei Lei 2612/07 comb. c/ a LC 155/01;não;não;;não;;não;;não;;sim;não;sim
145;1151;Dirce Reis;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1772;1342;93.81;101.45;0.0;694.0;655.0;407436.29;36320.01;;;100.0;98.96;81.29;10.75;78.1;74.94;0.0;0.0;100.0;100.0;0.0;100.0;-0.08144121095832002;0.05350081269422145;0.04781931753316966;-0.15268821191152532;3513850;possui registro;100,00;100,00;100,00;sim;;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
146;1159;Divinolândia;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11492;7690;568.14;539.44;0.0;3502.0;3071.0;2265442.32;121571.81;;;100.0;93.29;64.34;19.87;70.44;62.43;1.11;0.44;116.93;117.45;0.89;116.67;0.05051571795684151;0.039225760848339696;0.02787845871965297;-0.25586185327393823;3513900;possui registro;100,00;100,00;90,00;sim;Outro Projeto de Lei n°01/2016 já aprovado em 1ª sessão;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
147;1167;Dobrada;SP;2015;35140011;Prefeitura Municipal de Dobrada;PMD;Local;Água e Esgoto;Administração pública direta;8592;8400;820.52;508.15;0.0;2680.0;2654.0;547411.17;;0.0;;100.0;100.0;86.26;26.36;97.77;97.77;2.51;0.0;102.35;100.96;0.0;21.79;0.3806976063959441;0.3706482226425108;0.6343103519652113;6.686045859275269e-05;3514007;possui registro;100,00;100,00;100,00;não;;não;não;;não;;não;;não;;não;não;não
148;1175;Dois Córregos;SP;2015;35141011;Serviço Autônomo de Água e Esgoto de Dois Córregos;SAAEDOCO;Local;Água e Esgoto;Autarquia;26517;25109;2706.0;1711.0;0.0;9809.0;9361.0;3810199.47;73890.0;0.0;0.0;93.38;92.94;79.96;45.42;93.38;88.0;1.65;1.0;138.89;138.89;3.54;100.0;0.3677014042867701;0.24033454696219603;0.14184873949579832;-0.18452380952380942;3514106;possui registro;100,00;95,00;100,00;sim;;parcialmente;sim;Legislação sobre penalidades para desperdício de água.;não;;não;;não;;sim;não;sim
149;1183;Dolcinópolis;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2142;1992;159.48;153.1;0.0;1011.0;971.0;638442.02;36372.19;;;100.0;100.0;83.46;20.22;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.0400050163029847;1.0;1.0;-2.3055453785010758;3514205;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
150;1191;Dourado;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;8897;8132;710.18;582.49;0.0;3776.0;3629.0;2517189.41;95730.37;;;100.0;100.0;81.92;30.61;95.05;92.93;0.0;0.0;103.67;103.33;0.66;100.67;0.17979948745388485;0.16550250801963562;0.1929317677878329;-0.05521339163459277;3514304;possui registro;100,00;100,00;100,00;não;Lei 1472 de 10/11/2014;não;não;;não;;não;;não;;sim;não;sim
151;1199;Dracena;SP;2015;35144011;Empresa de Desenvolvimento, Água, Esgoto e Pavimentação de Dracena;EMDAEP;Local;Água e Esgoto;Empresa pública;45847;42337;3650.23;2813.61;0.0;20196.0;18666.0;8492058.15;147412.02;0.0;0.0;100.0;100.0;92.0;22.88;100.0;92.34;1.56;0.0;121.75;82.56;0.16;108.44;0.22919651638389904;1.0;0.1765558363689514;-0.8065178031186725;3514403;possui registro;100,00;99,00;100,00;não;;sim, para todos os órgãos e entidades;sim;economia de água e se necessário abastecimento por caminhão pipa;sim;economia de água e abastecimento por caminhão pipa;sim;economia de água e abastecimento por caminhão pipa;sim;Abastecimento por meio de caminhão pipa;sim;não;sim
152;1207;Duartina;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;12567;11281;836.83;759.61;0.0;4959.0;4792.0;3508179.31;61318.52;;;100.0;100.0;82.46;24.24;92.77;90.59;2.82;3.57;107.58;106.06;0.0;103.79;0.09227680651984271;0.17679207264264518;0.17964059546240724;0.2817809794231813;3514502;possui registro;100,00;100,00;100,00;não;;parcialmente;sim;Campanhas de conscientização da população para a economia de água;sim;Os alunos e funcionários são instruídos a racionalizar o consumo de água.;sim;Os Servidores e munícipes são orientados a economizar o consumo da água;sim;Fornecimento de água potável pela SABESP através de caminhão Pipa;não;não;sim
153;1215;Dumont;SP;2015;35146011;Prefeitura Municipal de Dumont;PMD;Local;Água e Esgoto;Administração pública direta;9178;8852;1840.0;900.0;0.0;2837.0;2750.0;488843.91;;0.0;0.0;98.28;98.28;100.0;51.09;94.79;94.79;0.0;0.0;100.0;100.0;0.0;100.0;0.5108695652173914;0.4676857420679225;0.24857082918130827;0.05862237420615533;3514601;possui registro;100,00;100,00;100,00;sim;Lei 1675 DE 30 DE ABRIL DE 2015;parcialmente;não;;não;;não;;não;;não;sim;sim
154;1223;Echaporã;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6316;5030;407.58;367.01;0.0;2433.0;2332.0;1675849.24;131999.39;;;100.0;100.0;80.69;24.56;92.08;90.18;0.0;2.5;100.0;100.0;0.0;100.0;0.09953874086068992;0.5079154945115557;0.46078131732804667;0.23535649858137878;3514700;possui registro;100,00;100,00;100,00;sim;Lei Lei municipal  nº 1528/2008;parcialmente;não;;sim;AGUA  DA RESCOLA É FILTRADA PARA SAUDE DAS CRIANÇAS;sim;AGUA DA SAUDE É COMPRADA AGUA MINERAL;não;;sim;não;sim
155;1231;Eldorado;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;15339;7548;559.44;485.66;0.0;3508.0;2881.0;2309378.42;297628.68;;;97.23;82.62;75.12;29.99;47.85;40.65;0.15;3.13;124.26;124.26;0.0;124.26;0.13188188188188188;0.011633187093469884;0.013138351213107184;-0.13463375870163213;3514809;possui registro;86,00;80,00;80,00;sim;Lei PLANO DE SANEAMENTO BÁSICO URBANO E RURAL DE ELDORADO - SP;parcialmente;não;;não;;não;;não;;sim;não;sim
156;1239;Elias Fausto;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17085;13601;943.35;839.9;0.0;5080.0;4903.0;4125469.41;481436.78;;;97.73;95.26;83.35;22.62;77.8;75.83;1.32;0.26;105.28;105.28;0.0;105.0;0.10966237345629937;0.09659951135498862;0.08757698740552913;-0.049702815676602896;3514908;possui registro;80,00;80,00;100,00;não;;sim, para todos os órgãos e entidades;não;;não;;não;;não;;não;não;não
