;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE18;TCE20;TCE21;TCE26
195;1568;Guararapes;SP;2014;35182011;Prefeitura Municipal de Guararapes;PMG;Local;Água e Esgoto;Administração pública direta;32187;29790;3076.0;2350.96;0.0;11526.0;11408.0;3277614.42;;78425.0;0.0;100.0;100.0;71.47;36.81;92.55;92.55;0.04;0.24;124.86;123.96;0.0;123.72;0.23570871261378412;0.2658630108878258;0.26904185462473607;0.1449929182576431;3518206;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;sim;Pagamento em dobro da tarifa, do consumo elevado, apurado no período de estiagem.;não;não;não;;sim
196;1576;Guararema;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;28016;24109;1898.85;1452.23;0.0;8503.0;4425.0;6752328.59;2629763.93;0.0;0.0;98.18;50.0;18.55;28.38;84.49;43.03;0.0;0.65;105.95;105.27;1.62;105.27;0.23520551912999965;0.2092290912535924;0.05607004003382077;-0.12436624849126489;3518305;percentual:;76,5;62;95;não;;parcialmente;não;;não;não;não;;sim
197;1584;Guaratinguetá;SP;2014;35184011;Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá;SAEG;Local;Água e Esgoto;Sociedade de economia mista com administração pública;118378;112769;15562.79;8899.67;0.0;41435.0;37832.0;23912345.22;4292410.29;0.0;0.0;99.4;91.44;23.45;58.77;100.0;91.44;0.0;0.1;112.63;112.63;0.0;100.0;0.4281443108851305;1.0;0.14693207149712123;0.019401819685875298;3518404;percentual:;100;100;20;sim;Lei LEI 3.933, DE 18/06/2007.;parcialmente;não;;sim;sim;sim;CAMINHÃO TAMQUE.;não
198;1592;Guareí;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16513;9538;762.2;657.06;0.0;4190.0;2838.0;2189704.05;258872.42;0.0;0.0;100.0;73.51;53.83;27.93;71.48;42.46;3.23;0.44;120.92;119.68;0.6;118.44;0.13794279716609825;0.10205290051097084;0.04565827266906496;5.3345975805065065;3518503;percentual:;100;80;100;não;;parcialmente;não;;não;sim;não;;sim
199;1600;Guariba;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;38128;37335;2677.74;2335.3;0.0;12947.0;13451.0;9290915.03;2788096.3;0.0;0.0;99.8;99.96;85.55;21.01;97.72;97.88;0.0;0.0;102.66;102.13;0.52;102.13;0.12788396184842432;0.5590596111010191;0.5533944758718765;0.15491379512725736;3518602;percentual:;100;100;100;sim;Lei Lei 2497, de 08 de abril de 2011;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
200;1608;Guarujá;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;308989;308929;47600.51;23087.97;0.0;80774.0;44052.0;99298695.59;27927932.66;0.0;0.0;87.13;65.11;61.29;49.42;87.11;65.1;0.15;3.53;120.33;119.77;1.17;119.35;0.5149638102616968;0.08867412696660325;0.03228952027602708;0.0019098743989464514;3518701;percentual:;100;74;78;não;;parcialmente;sim;Comunicado a população e autoridades, disponibilidade de caminhões tanques, controle reservatórios;sim;sim;sim;disponibilidade de caminhões tanques, transferência de água entre setores, reparo das instalações;sim
201;1616;Guarulhos;SP;2014;35188011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;1312197;1312197;12282.7;77450.89;100213.71;410545.0;342360.0;328689512.08;55508961.11;0.0;;99.37;85.96;24.2;28.3;99.37;85.96;0.16;1.05;121.4;127.75;0.03;139.11;0.31152567446374513;0.8246050593;0.2076453005617058;0.19943647965991979;3518800;percentual:;98,86;85,49;;sim;Decreto Decreto Municipal 30840/2013 PMAE - Plano Municipal de Saneamento Básico.;parcialmente;sim;Rodízio, redução de perdas, estímulo ao uso racional, flexibilidade de transf. água entre os setores;sim;sim;sim;Caminhões-pipa e planos de contingência para evitar desabastecimento prolongado, igualando a oferta.;sim
202;1624;Guatapará;SP;2014;35188511;Prefeitura Municipal de Guatapará;PMG;Local;Água e Esgoto;Administração pública direta;7394;5430;1279.0;1279.0;1279.0;2737.0;2737.0;370585.62;;0.0;0.0;94.22;94.22;9.93;50.0;94.21;94.21;0.0;0.0;100.0;100.0;0.0;100.0;0.5;0.4359318344175895;0.4359318344175895;;3518859;percentual:;73;73;73;sim;Outro PROJETO LEI;parcialmente;não;;não;não;não;;sim
203;1632;Guzolândia;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5064;4283;282.55;280.17;0.0;1810.0;1721.0;1085925.68;372529.34;0.0;0.0;100.0;100.0;82.58;13.35;87.64;86.32;0.0;0.0;100.0;100.0;0.0;100.0;0.008423287913643551;0.29341179681025253;0.28176861650201096;0.8419641101702331;3518909;percentual:;100;100;100;não;;parcialmente;não;;não;não;não;;sim
204;1639;Herculândia;SP;2014;35190011;Prefeitura Municipal de Herculândia;PMH;Local;Água e Esgoto;Administração pública direta;9217;8396;1319.0;1318.0;0.0;3540.0;3035.0;438708.68;;23654.21;0.0;94.34;84.92;40.21;0.08;86.15;77.36;0.82;0.0;100.82;100.0;0.04;100.08;0.0007581501137224889;0.0172678165181748;0.0326720463107392;;3519006;percentual:;100;100;100;não;;parcialmente;não;;não;não;não;;não
205;1647;Holambra;SP;2014;35190511;Serviço de Água e Esgoto de Holambra;SAEHOL;Local;Água e Esgoto;Autarquia;13046;9449;1092.0;764.4;0.0;3201.0;3201.0;1264932.89;960565.97;330564.45;325213.16;100.0;100.0;41.86;30.0;72.43;72.43;0.94;3.03;100.0;100.0;0.52;100.0;0.30000000000000004;0.004900201440698464;0.004900201440698464;0.29687499999999983;3519055;percentual:;80;75;100;sim;Lei LEI 817 DE 2013;não;não;;não;não;não;;não
206;1652;Hortolândia;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;212527;212527;22407.59;18044.63;0.0;69491.0;56707.0;59263682.98;18481068.06;0.0;0.0;100.0;84.36;49.48;26.71;100.0;84.36;1.22;0.26;101.84;101.9;0.39;101.84;0.19470902493306952;1.0;0.4416237047068593;0.15505791621225712;3519071;percentual:;100;81;100;não;;parcialmente;não;;não;não;não;;sim
207;1660;Iacanga;SP;2014;35191011;Prefeitura Municipal de Iacanga;PMI;Local;Água e Esgoto;Administração pública direta;10923;9519;1705.2;1108.2;0.0;3908.0;3615.0;1171798.1;;0.0;0.0;91.68;87.55;93.3;17.91;79.9;76.3;12.79;0.0;100.0;100.0;0.46;100.0;0.3501055594651654;0.016014190296282572;0.014048929586184913;-0.07633427589205945;3519105;percentual:;100;93,04;6,96;sim;Decreto 733/2013;parcialmente;não;;sim;sim;não;;sim
208;1668;Iacri;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6505;5118;370.74;354.02;0.0;2112.0;2021.0;1373870.22;266958.84;0.0;0.0;99.94;99.0;82.77;14.36;78.63;77.89;0.0;0.0;100.0;100.0;0.0;100.0;0.04509899120677574;0.046511804775654766;0.033687909137364205;0.25861658357641887;3519204;percentual:;100;100;100;sim;;parcialmente;não;;não;não;sim;Poços reserva (Sabesp);sim
209;1676;Iaras;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7704;3428;221.09;201.85;0.0;1309.0;1161.0;804334.81;355298.49;0.0;0.0;94.02;83.46;75.59;23.81;41.84;37.14;5.48;0.0;121.67;120.83;0.0;119.17;0.08702338414220456;0.041104876178538294;0.02287408169085366;-2.678961910936225;3519253;percentual:;100;95;95;não;;sim, para todos os órgãos e entidades;sim;Abastecimento de agua potavel atraves de caminhão pipa.;sim;sim;não;;sim
210;1686;Ibirá;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11740;10823;794.2;778.97;0.0;4704.0;4544.0;3009765.45;713059.05;0.0;0.0;100.0;95.0;81.19;13.33;92.72;87.58;0.0;0.0;104.31;104.31;0.0;104.31;0.019176529841349765;0.34320929311961146;0.22398866105769627;-0.28292154958672266;3519402;percentual:;100;100;100;sim;Lei LEI FEDERAL 11445 DE 05 DE JANEIRO DE 2007.;parcialmente;sim;PANFLETOS, DE MEDIDAS DE ECONOMIA.;sim;sim;sim;BOMBEAMENTO, NAS FONTES TERMAIS E DISTRIBUIÇÃO COM CAMINHÃO PIPA PARA POPULAÇÃO.;sim
211;1694;Ibirarema;SP;2014;35195011;Serviço Autônomo de Água e Esgoto de Ibirarema;SAAEI;Local;Água e Esgoto;Autarquia;7290;6734;840.85;495.95;0.0;2848.0;2610.0;1026102.08;0.0;0.0;0.0;96.53;95.78;87.42;46.26;89.16;88.48;0.0;0.0;114.35;112.11;0.0;100.0;0.41018017482309566;0.0;0.017350108242085785;0.014770772771721693;3519501;percentual:;100;98;100;não;;sim, para todos os órgãos e entidades;sim;CAMPANHAS DE CONSCIENTIZAÇÃO/SENSIBILIZAÇÃO;sim;sim;sim;FISCALIZAÇÃO DE DESPERDICIOS REALIZADOS PELA POPULAÇÃO E ATUAÇÃO.;sim
212;1701;Ibitinga;SP;2014;35196011;Serviço Autômono de Água e Esgoto da Estância Turistica de Ibitinga;SAAE;Local;Água e Esgoto;Autarquia;57098;54841;5400.0;4762.0;0.0;22960.0;22960.0;10340602.66;400039.49;0.0;0.0;100.0;100.0;0.0;11.81;96.05;96.05;0.21;0.0;180.38;240.58;0.0;175.38;0.11814814814814811;0.5123393858052971;0.5675112703772259;0.7677818538899079;3519600;percentual:;100;100;;sim;Lei Lei 3.709 de 19/07/2013;parcialmente;não;;não;não;não;;sim
213;1709;Ibiúna;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;75845;26553;3678.73;2369.38;0.0;13820.0;5284.0;8628496.33;1747006.55;0.0;0.0;100.0;50.02;31.77;44.96;39.96;17.51;0.45;0.9;86.24;86.05;0.23;85.47;0.35592446306198056;0.029854812285051748;0.006782895791323335;0.08007367650611284;3519709;não possui registro;;;30;não;;parcialmente;não;;não;não;não;;não
214;1717;Icém;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7938;6813;582.22;525.03;0.0;3047.0;2985.0;1972228.47;318958.26;0.0;0.0;100.0;100.0;81.56;21.32;89.04;88.44;0.0;0.0;106.55;106.55;0.0;106.55;0.0982274741506648;0.09418981612078661;0.07139973842700979;-0.14518129088630072;3519808;percentual:;100;100;100;sim;Lei 1760 de 11/08/2010;não;não;;sim;sim;sim;Plano de Contingência à elaborado pela Sabesp;não
215;1724;Iepê;SP;2014;35199011;Prefeitura Municipal de Iepê;PMI;Local;Água e Esgoto;Administração pública direta;8002;7105;700.0;700.0;0.0;3100.0;2535.0;615113.23;;0.0;254858.24;100.0;92.89;14.81;16.41;88.79;82.48;0.83;;100.0;0.0;;0.0;0.0;;;;3519907;percentual:;90;90;90;não;;não;não;;não;não;não;;sim
216;1730;Igaraçu do Tietê;SP;2014;35200011;Prefeitura Municipal de Igaraçu do Tietê;SAEIT;Local;Água e Esgoto;Administração pública direta;24376;24236;3250.0;3200.0;0.0;8693.0;8506.0;4954818.84;;0.0;0.0;99.41;99.41;82.19;1.54;99.11;99.11;2.79;0.0;100.0;100.0;0.0;100.0;0.01538461538461533;0.47277346302796464;0.0;-0.0;3520004;percentual:;100;100;90;não;;parcialmente;não;;sim;sim;não;;sim
217;1738;Igarapava;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;29549;27868;2283.3;1958.79;0.0;11383.0;11023.0;7971601.1;899853.4;0.0;0.0;99.8;97.09;81.53;23.42;94.12;91.56;0.89;0.0;116.82;112.95;0.13;112.95;0.1421232426750756;0.18084741829774192;0.13970027423324544;0.06211619902464222;3520103;percentual:;100;98;100;sim;;parcialmente;não;;sim;sim;não;;sim
218;1746;Igaratá;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9301;7378;539.92;526.33;0.0;2985.0;1443.0;1789759.89;1181683.06;0.0;0.0;64.77;34.26;39.87;19.36;51.38;27.18;0.0;0.76;112.5;110.0;0.76;110.0;0.025170395614164898;0.039773548293871155;0.011000112943302462;1.5825398984948844;3520202;percentual:;55;60;100;sim;Outro PREJUDICADO;parcialmente;não;;não;não;não;;sim
219;1754;Iguape;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;30259;25901;1788.82;1818.99;0.0;12201.0;8535.0;7524945.95;10156329.71;0.0;0.0;84.0;58.35;63.78;20.05;71.9;49.95;0.0;0.18;103.89;103.89;0.0;103.89;-0.016865866884314906;0.04256684545739644;0.017801590641015917;0.7596753223057264;3520301;percentual:;80;50;50;não;;não;não;;não;não;não;;sim
220;1762;Ilhabela;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;31599;31382;3710.1;2949.19;0.0;11400.0;4407.0;12928150.57;12499188.4;0.0;0.0;77.48;28.0;36.85;29.08;76.95;27.81;0.0;0.2;100.4;100.0;0.0;100.0;0.20509150696746714;0.103914784434164;0.05446813207741643;-0.07615599780620133;3520400;percentual:;80;50;100;sim;Decreto 3.764/2013;parcialmente;sim;através da SABESP - Contigência com caminhões PIPA.;sim;sim;não;;sim
221;1770;Ilha Comprida;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10102;10102;1355.91;1804.66;0.0;12356.0;5376.0;7020399.72;12460264.05;0.0;0.0;90.63;42.79;45.67;16.87;90.63;42.79;0.36;0.36;106.63;106.63;0.0;106.63;-0.33095854444616535;0.287315488804967;0.057684619828587136;-0.07521145734308285;3520426;percentual:;100;47;100;não;;não;não;;não;não;não;;sim
222;1778;Ilha Solteira;SP;2014;35204411;Prefeitura Municipal de Ilha Solteira;PMISA;Local;Água e Esgoto;Administração pública direta;26242;24625;3494.3;2552.7;0.0;10191.0;9251.0;2360250.06;;713469.79;0.0;100.0;100.0;50.0;26.93;100.0;93.84;2.4;0.0;130.21;116.54;4.55;64.17;0.269467418367055;1.0;0.17744200279448963;0.17742189101346204;3520442;percentual:;100;90;90;não;;sim, para todos os órgãos e entidades;sim;Orientação aos munícipes quanto à economia e uso racional através dos meios de comunicação;não;não;não;;sim
223;1786;Indaiatuba;SP;2014;35205011;Serviço Autônomo de Água e Esgotos;SAAE;Local;Água e Esgoto;Autarquia;226602;224324;22985.74;17012.0;0.0;78082.0;76186.0;108411815.32;58986250.7;0.0;0.0;95.49;93.03;67.67;32.97;94.53;92.09;0.8;0.1;89.21;89.19;1.35;102.65;0.2598889572404457;0.35767937974875025;0.2698077103336648;0.0493121723022618;3520509;percentual:;96,5;96,15;85;sim;Lei 6.416 de 06/02/2015;parcialmente;sim;Conclusão de obras importantes como a barragem do Rio Capivari c/previsão de conclusão até junho/15;sim;sim;sim;Medidas para reduzir o consumo de água e adotar o rodízio se necessário;sim
224;1796;Indiaporã;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3978;3444;298.6;290.28;0.0;1688.0;1475.0;1107325.61;109480.17;0.0;0.0;99.8;90.74;76.7;14.76;86.4;78.56;0.0;0.0;100.0;100.0;0.0;100.0;0.027863362357669286;0.07646755921730182;0.04507220539281765;12.859138725818157;3520707;percentual:;100;100;100;não;;parcialmente;não;;não;não;não;;sim
225;1804;Inúbia Paulista;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3854;3373;233.81;222.75;0.0;1373.0;1323.0;950808.09;480556.74;0.0;0.0;99.79;95.14;83.27;16.78;87.34;83.26;0.0;0.0;100.0;100.0;1.67;100.0;0.04730336598092466;0.14591184832353413;0.11627971934215235;2.0801979456725723;3520806;percentual:;100;100;100;não;;parcialmente;não;;não;não;não;;sim
226;1812;Ipaussu;SP;2014;35209011;Prefeitura Municipal de Ipaussu;PMI;Local;Água e Esgoto;Administração pública direta;14483;13343;1004.0;1000.0;0.0;4149.0;3913.0;807346.12;;0.0;172400.94;94.93;94.93;70.0;0.4;87.46;87.46;1.0;3.32;105.56;100.48;0.0;100.48;0.003984063745019917;0.2506666858698313;0.005318721949914251;0.5029880478087658;3520905;percentual:;100;100;100;não;;sim, para todos os órgãos e entidades;não;;sim;sim;não;;sim
227;1819;Iperó;SP;2014;35210011;Prefeitura Municipal de Iperó;SEAMA;Local;Água e Esgoto;Administração pública direta;32568;20097;1418.0;1418.0;598.0;7717.0;6507.0;4292565.85;;0.0;2108171.72;98.58;94.4;71.27;34.57;82.33;72.16;6.91;6.46;104.61;100.95;0.63;100.95;0.2966269841269841;0.22505514317676084;0.3413389072170586;;3521002;percentual:;88;75;100;sim;Lei LEI 89;parcialmente;não;;não;não;não;;sim
228;1827;Ipeúna;SP;2014;35211011;Prefeitura Municipal de Ipeúna;PMI;Local;Água e Esgoto;Administração pública direta;6778;5834;661.48;429.96;0.0;2838.0;2061.0;1243247.01;;50519.0;140120.64;100.0;92.0;69.51;35.0;87.52;79.18;5.67;0.0;83.33;83.33;11.67;100.0;0.35000302352300905;0.1997281380711541;0.13003065469673747;-0.4000375118860471;3521101;percentual:;100;100;100;não;;parcialmente;não;;não;não;não;;sim
229;1837;Iporanga;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4351;2430;160.37;156.77;0.0;1137.0;846.0;684245.52;1619489.58;0.0;0.0;99.63;72.59;72.67;22.02;55.64;40.54;0.0;1.1;113.75;113.75;0.0;113.75;0.022448088794662313;0.01306486645142354;0.01194431251554175;0.7836375368183811;3521200;percentual:;0;;;sim;Outro Ações da Secretaria Mun de Meio Ambiente;parcialmente;;;;;;;sim
230;1845;Ipuã;SP;2014;35213011;Serviço Autônomo de Água e Esgotos;SAAE;Local;Água e Esgoto;Autarquia;15378;14741;1170.0;819.0;0.0;5418.0;5367.0;1675329.32;19097.5;0.0;0.0;99.03;99.03;79.49;30.0;98.74;98.74;0.0;0.0;100.0;100.0;0.0;100.0;0.30000000000000004;0.6401650879994932;0.6385657692480361;0.2773722627737225;3521309;percentual:;100;100;99;não;;parcialmente;não;;não;não;sim;Perfuração de poço tubular profundo de água, distribuição por caminhão pipa.;sim
231;1856;Irapuã;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7721;6887;422.35;425.75;0.0;2537.0;2520.0;1677330.22;231974.39;0.0;0.0;99.62;99.23;84.0;10.51;88.86;88.51;0.0;0.0;100.0;100.0;0.0;100.0;-0.008050195335622012;0.13585003965732645;0.13715398011521776;-1.3741883782134374;3521507;percentual:;100;100;100;sim;;sim, para todos os órgãos e entidades;não;;não;não;não;;sim
232;1864;Irapuru;SP;2014;35216011;Prefeitura Municipal de Irapuru;PMI;Local;Água e Esgoto;Administração pública direta;8155;5766;540.0;200.0;0.0;2405.0;2405.0;283059.48;;0.0;283810.92;100.0;99.9;80.0;62.96;70.71;70.63;0.0;0.0;266.67;266.67;0.0;100.0;0.6296296296296297;0.23439609168668277;0.2337041778317801;-0.0;3521606;percentual:;100;100;100;não;;não;não;;não;não;não;;sim
233;1869;Itaberá;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;18086;12294;844.83;773.28;0.0;5062.0;4344.0;2874605.85;85157.43;0.0;0.0;99.46;86.6;74.05;21.9;67.61;58.87;1.3;0.11;125.96;125.14;0.33;123.36;0.08469159475870891;0.028444850389453002;0.019069347248479963;0.13860780385001537;3521705;percentual:;66;97;100;não;;parcialmente;não;;não;não;não;;sim
234;1877;Itaí;SP;2014;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;25792;20253;1333.16;1185.85;0.0;7697.0;7514.0;4726424.58;967621.71;0.0;0.0;86.96;85.3;82.75;23.88;68.28;66.98;0.43;0.0;126.08;125.27;0.44;121.51;0.11049686459239716;0.044109383691735615;0.041404930234268895;0.24676522579577406;3521804;percentual:;100;98;98;não;;não;não;;não;não;não;;não
235;1885;Itajobi;SP;2014;35219011;Prefeitura Municipal de Itajobi;PMI;Local;Água e Esgoto;Administração pública direta;15141;12630;1123.92;1065.0;0.0;5469.0;5469.0;1480069.39;;59915.0;0.0;100.0;100.0;84.43;5.24;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.052423660046978515;1.0;1.0;-1.263023342292777;3521903;percentual:;100;100;94,77;não;;sim, para todos os órgãos e entidades;sim;Campanhas de conscientização por meio de radio e escolas. Monitoramento dos prédios públicos.;não;não;não;;sim
