;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE05;TCE06;TCE07;TCE08;TCE09;TCE11;TCE12;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE22;TCE23;TCE24;TCE25;TCE26;TCE28;TCE29
102;812;Campo Limpo Paulista;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;82520;82520;6462.06;4299.63;0.0;24794.0;18961.0;23990080.96;2320847.14;0.0;0.0;78.72;61.14;71.58;42.14;78.72;61.14;0.0;1.83;104.23;104.37;0.0;102.05;0.3346347759073732;0.026719163668454282;0.030645656968358106;-0.050354383259504636;3509601;Sim;95;Sim;Lei Municipal |#| 500/15;6,4;6,2;Não;Concessão-Contrato;30;Não;Sim;Rodízio de utilização se necessário;Não;;Não;;Sim;Ações contidas no Plano Municipal de Saneamento.;Não;Sabesp - Companhia de Saneamento Básico do Estado de São Paulo;Concessão/Contrato;30;Sim;Não;Sim
103;820;Campos do Jordão;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;51454;51133;4608.79;3877.51;0.0;17856.0;14265.0;29111233.71;8129290.38;0.0;0.0;64.56;52.26;74.85;26.75;64.16;51.93;0.0;1.31;113.15;112.96;0.0;112.96;0.1586707140051944;0.029198717295252183;0.03802815781090816;0.35698770689161663;3509700;Sim;81,6;Sim;Decreto |#| 7107/2013;5,9;5,1;Não;Contrato de Programa;19;Parcialmente;Não;;Sim;utilização de carros pipas;Sim;utilização de carros pipas;Não;;Não;SABESP;Contrato de Programa;19;Sim;Não;Sim
104;828;Campos Novos Paulista;SP;2017;35098011;Prefeitura Municipal de Campos Novos Paulista;PMCNP;Local;Água e Esgoto;Administração pública direta;4900;3809;253.48;0.0;0.0;1530.0;1530.0;178629.16;;0.0;0.0;97.32;97.4;17.2;0.0;98.12;98.12;0.0;0.0;1500.0;100.0;0.0;100.0;1.0;0.7293533611595171;0.7293533611595171;-0.0;3509809;Sim;100;Sim;lei |#| 700/2017;10;10;Sim;;;Parcialmente;Não;;Sim;Implantação de hidrometros e dispositivos de controle e redução.;Sim;dispositivos de controle de redução;Não;;Sim;;;;Sim;Não;Sim
105;832;Cananéia;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;12609;10763;978.53;911.53;0.0;6204.0;4620.0;6000861.53;2243030.22;0.0;0.0;95.72;77.04;80.41;25.45;81.7;65.76;0.0;1.61;111.28;111.28;0.0;111.28;0.06847005201680068;0.09033570017258538;0.11611041378348518;1.98138837926815;3509908;Sim;70;Não;;7;6,6;Não;SABESP;10;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;SABESP;CONVÊNIO;10;Não;Sim;Sim
106;840;Canas;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4975;4618;319.54;285.89;0.0;1743.0;1493.0;1604830.92;89890.86;0.0;0.0;98.16;87.31;75.33;22.85;91.12;81.05;0.0;0.0;117.5;117.5;0.72;115.83;0.10530762971771934;0.21309895187235375;0.1826386531558534;0.3153480394499495;3509957;Sim;97,31;Não;;7,3;7,3;Não;TERMO DE CONCESSÃO;30;Não;Não;;Não;;Não;;Não;;Não;SABESP;TERMO DE CONCESSÃO;30;Não;Não;Não
107;848;Cândido Mota;SP;2017;35100011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;31263;29392;2600.0;1908.0;0.0;14072.0;13884.0;6380620.24;13759.0;0.0;0.0;99.58;99.35;95.7;26.62;93.62;93.4;0.57;0.0;106.39;106.39;0.0;106.39;0.2661538461538462;0.15877523247221959;0.18655225860057853;0.2493749080747167;3510005;Sim;100;Sim;Lei Municipal |#| 2129/2014;9,9;7,4;Sim;;;Parcialmente;Não;;Não;;Não;;Não;;Sim;;;;Sim;Não;Sim
108;856;Cândido Rodrigues;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2792;2253;185.0;181.69;0.0;1094.0;1043.0;1128744.0;20130.24;0.0;0.0;100.0;100.0;100.0;14.12;83.92;81.2;0.0;0.0;102.5;102.5;0.0;102.5;0.017891891891891887;0.09105789858756716;0.05479821838304767;0.4147900657414184;3510104;Sim;100;Sim;Lei Municipal |#| 1450/2014;9,7;9,7;Sim;;;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Não;sabesp;contrato;30;Sim;Não;Sim
109;868;Capão Bonito;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;47463;38877;2577.76;2287.58;0.0;16050.0;14182.0;12839729.97;988612.27;0.0;0.0;100.0;95.41;92.37;26.68;86.58;78.15;1.92;1.26;112.42;110.34;0.65;107.41;0.11257060393519969;0.10825270839191622;0.051660392383210664;0.18987377349032444;3510203;Sim;99;Sim;Lei Municipal |#| 4020/2015;9,4;9,3;Não;Concessão;30;Parcialmente;Sim;Aplicação da Lei Municipal 2761/2005 Dipõe sobre a proibição de queimadas no município de Capão Bonito. Portaria para exercer a função de Fiscal Ambiental;Sim;Caixa de captação de água de chuva, reuso da água. A concessionaria possui caminhão pipa;Sim;Deslocamento de água de outras regiões, caminhão pipa;Não;;Não;SABESP;Concessão;30;Sim;Não;Sim
110;876;Capela do Alto;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;20005;16570;1253.87;1040.94;0.0;7265.0;5147.0;5205769.01;604545.87;0.0;0.0;100.0;73.89;65.92;32.08;85.72;61.2;0.0;0.39;102.38;102.38;1.38;100.4;0.16981824272053714;0.11869493977737709;0.05117572269934454;-0.03865556720404176;3510302;Sim;100;Sim;Lei Municipal |#| 1.692/2013;7,5;7;Não;Contrato de Programa e Convênio de Cooperação com o Governo do Estado;30;Parcialmente;Sim;Qualquer princípio de incêndio a defesa civil é ativada e vai a campo com equipamentos como abafadores e se necessário, com o veículo da brigada de incêndio;Sim;A Sabesp tem plano de contigências para toda a área de atendimento do município;Sim;A Sabesp tem plano de contigências para toda a área de atendimento do município;Sim;No caso de  Paralisação, falhas e/ou ausência de qualidade de produção de água,  o plano de ação é, na seguinte ordem: Comunicar a paralisação, falha ou ausência da qualidade. Identificar necessidade. Solicitar esquipamentos e materiais necessários. Por fim, escalar equipes de execução.;Não;Sabesp;Contrato de Programa e Convênio de Cooperação com o Governo do Estado;30;Sim;Não;Sim
111;884;Capivari;SP;2017;35104011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;54298;51311;3934.99;3439.49;0.0;19946.0;18438.0;18060086.88;4811823.0;0.0;0.0;100.0;95.0;26.02;19.93;94.5;89.77;0.01;0.0;106.11;106.11;0.0;97.68;0.1259215398260224;0.35142053936450374;0.11573316061240975;0.21046638519496033;3510401;Sim;100;Sim;Lei |#| 4730/2015;3,2;3,4;Não;Lei 1022/1970;0;Parcialmente;Sim;Monitoramento frequente e constante dos poços e captações superficiais.;Sim;Monitoramento frequente e constante dos poços e captações superficiais.;Sim;Monitoramento frequente e constante dos poços e captações superficiais.;Não;;Não;Serviço Autônomo de Água e Esgoto - SAAE.;Lei 1022/1970;0;Sim;Sim;Sim
112;892;Caraguatatuba;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;116786;111960;13060.28;11255.97;0.0;62211.0;49534.0;78738761.09;16005828.82;0.0;0.0;84.72;71.64;85.29;31.65;81.22;68.68;0.0;0.43;100.31;100.31;0.25;100.31;0.13815247452581425;0.0723559786053519;0.07739783572033644;0.1948843066136151;3510500;Sim;91,8;Não;;7,3;7,3;Não;serviço é prestado através de contrato específico para este fim, o qual encontra-se em situação de prorrogação.;0;Sim, para todos os órgãos e entidades;Sim;Nos últimos anos o volume de reservação passou de 7.000.000 litros para 14.000.000 litros, além disso existe um Programa de Redução de Perdas, já em funcionamento, com controle de pressão de abastecimento entre outras ações.   Encontra-se, ainda, em fase de estudo, a utilização de novo ponto de captação de água (Rio Camburu).;Sim;As prioridades de abastecimento, segundo a SABESP são: rede municipal de atenção básica à saúde e em segundo lugar a rede municipal de ensino. Em caso de necessidade, são utilizados caminhões pipa.;Sim;A rede municipal de atenção básica à saúde  possui prioridade máxima no abastecimento de água potável, e em caso de necessidade são utilizados caminhões pipa.;Sim;Alguns sistemas (p. ex. Massaguaçu) possuem mananciais e/ou sistemas de tratamento em paralelo, operados apenas na Alta Temporada, e utilizados como contingência em caso de necessidade (ETA Getuba). Na região central é possível a realização de manobras operacionais para interligação dos sistemas Guaxinduba e Porto Novo, garantindo maior segurança hídrica.;Não;SABESP;O serviço é prestado com base em contrato específico para este fim, o qual encontra-se em situação de prorrogação.;0;Sim;Sim;Sim
113;900;Carapicuíba;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;396587;396587;0.0;21789.72;30103.1;111223.0;74129.0;120944347.17;8952382.73;0.0;0.0;100.0;79.89;28.38;33.36;100.0;79.89;0.0;0.19;100.0;100.0;1.23;100.0;0.2761635844813324;1.0;0.13794801857296313;0.16110367547324664;3510609;Não;;Não;;4,5;4,2;Não;Concessão;30;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;Concessão;30;Sim;Não;Sim
114;908;Cardoso;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;12328;11205;900.81;918.52;0.0;6266.0;5262.0;4922335.05;546304.47;0.0;0.0;100.0;93.98;91.53;17.38;99.41;85.42;0.59;0.0;103.25;103.05;0.0;103.05;-0.019660083702445652;0.7289224032368505;0.12898222337167164;0.7757825850024299;3510708;Sim;100;Sim;Lei |#| 2499;9,9;9,7;Não;LEI 2499;30;Parcialmente;Não;;Sim;todas as escolas possuem poços artesianos;Não;;Não;;Não;SABESP;lei n 2.499 de 20/03/2007;30;Não;Não;Sim
115;923;Cássia dos Coqueiros;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2591;1766;150.54;144.7;0.0;897.0;817.0;955234.09;134075.2;0.0;0.0;100.0;100.0;92.61;17.8;78.43;73.49;0.0;0.0;113.33;110.0;0.0;110.83;0.03879367609937556;0.12112790831304791;0.09517497282433872;-0.7549868690742595;3510906;Sim;100;Sim;lei |#| 847 de 09/03/2015;9,6;9,5;Não;CONTRATO DE CONCESSÃO;30;Sim, para todos os órgãos e entidades;Não;;Sim;Há reservatórios em cada escola e filtro de água.;Sim;Tem reservatório em cada unidade de saúde, e filtros de água com revisão periódica.;Não;;Não;SABESP;CONTRATO DE CONCESSÃO;30;Sim;Sim;Sim
116;931;Castilho;SP;2017;35110011;Empresa Águas de Castilho S/A;EAC;Local;Água e Esgoto;Empresa privada;20362;15366;1243.56;993.16;0.0;7184.0;7005.0;5766048.98;982789.4;0.0;0.0;100.0;100.0;100.0;32.76;75.46;75.46;0.0;0.0;333.13;163.39;0.0;163.39;0.20135739329023128;0.049628283289168365;0.03759932334049793;0.23127171348461062;3511003;Sim;100;Sim;Decreto Municipal |#| 3.892, de 30 de setembro de 2009;9,7;9,7;Não;Contrato de Concessão;30;Sim, para todos os órgãos e entidades;Sim;As medidas e ações de contingenciamento estão descritas no Plano de Contingenciamento da Defesa Civil.;Sim;A concessionaria Águas de Castilho e a Prefeitura possuem caminhões pipa para casos de emergência ou para a provisão de água potável em caso de falta.;Sim;A concessionaria Águas de Castilho e a Prefeitura possuem caminhões pipa para casos de emergência ou para a provisão de água potável em caso de falta.;Sim;Segundo a concessionaria águas de castilho, o município conta com um manancial subterrâneo que não sofre interferência com a falta de chuvas.;Não;Concessionaria Águas de Castilho;Contrato de concessão;30;Sim;Não;Sim
117;938;Catanduva;SP;2017;35111011;Superintendência de Água e Esgoto de Catanduva;SAEC;Local;Água e Esgoto;Autarquia;120691;119722;12091.54;10999.55;0.0;49686.0;49664.0;53968883.16;3006095.82;;0.0;99.5;99.5;88.5;18.41;98.7;98.7;2.44;0.0;117.34;100.0;0.0;100.0;0.09031024997642989;0.6611696795443778;0.6827872460851505;0.24700677322395767;3511102;Sim;100;Sim;Lei |#| 5558 09/06/14;10;10;Sim;;;Parcialmente;Sim;Possuímos um plano de contingência, brigada de incêndio constituída e capacitada através da operação corta fogo e estiagem;Sim;Fornecimento de agua potável através de caminhões pipa.;Sim;Fornecimento de agua potável através de caminhões pipa.;Não;;Sim;;;;Sim;Sim;Sim
118;946;Catiguá;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;7700;7097;506.86;485.79;0.0;3120.0;3104.0;2682336.63;472187.96;0.0;0.0;100.0;100.0;96.44;15.6;100.0;99.61;0.0;0.0;100.42;100.42;0.0;100.42;0.04156966420707886;1.0;0.7835734973361429;-0.9124448406019701;3511201;Sim;100;Sim;LEI |#| 2553/2017;5,2;10;Não;CONTRATO;30;Parcialmente;Não;;Sim;ARMAZENAMENTO E MANUTENÇÃO;Sim;ARMAZENAMENTO E MANUTENÇÃO;Sim;POÇO  ARTESIANO RESERVA;Não;SABESP;CONTRATO;30;Sim;Não;Sim
119;954;Cedral;SP;2017;35113011;Prefeitura Municipal de Cedral;PMC;Local;Água e Esgoto;Administração pública direta;8971;7097;860.0;610.31;0.0;3721.0;3523.0;2385205.36;;106006.0;0.0;98.87;98.87;95.08;29.03;98.87;93.94;0.58;0.0;100.0;100.0;0.1;100.0;0.29033720930232565;0.8807165748791986;0.6035591211718205;0.2762608695652173;3511300;Sim;95;Não;;4,9;7;Sim;;;Não;Não;;Não;;Não;;Não;;Sim;;;;Sim;Não;Sim
120;962;Cerqueira César;SP;2017;35114011;Prefeitura Municipal de Cerqueira César;DAE;Local;Água e Esgoto;Administração pública direta;19495;17476;1750.0;1500.0;0.0;8200.0;7500.0;2068440.37;;0.0;2991450.37;100.0;98.99;87.5;8.57;96.18;96.18;0.0;0.0;100.0;100.0;0.0;100.0;0.1428571428571429;0.3851374587984792;0.5731652811298834;-0.4656084656084653;3511409;Sim;100;Sim;inexistente |#| inexistente;2,9;2,9;Sim;;;Sim, para todos os órgãos e entidades;Não;;Não;;Não;;Não;;Sim;;;;Não;Não;Sim
121;970;Cerquilho;SP;2017;35115011;Serviço Autônomo de Água e Esgoto de Cerquilho;SAAEC;Local;Água e Esgoto;Autarquia;46733;44315;4596.65;2932.52;0.0;16608.0;16185.0;12716002.91;675381.99;0.0;0.0;100.0;100.0;83.31;43.12;97.88;95.96;0.0;0.0;115.51;112.93;0.0;105.38;0.3620310443475139;0.5195564451202899;0.4112656841492622;0.20396169806168007;3511508;Sim;100;Sim;Lei municipal |#| 3.107/2013;9,7;9,7;Sim;;;Sim, para todos os órgãos e entidades;Sim;A ação prioritária é de conscientização do uso racional da água. Nesse sentido, são publicados periodicamente no site www.saaec.com.br e na imprensa oficial do município, materiais informativos e educativos referentes ao consumo consciente. Além disso, o SAAEC publica panfletos sobre a questão e entregou nas escolas municipais, estaduais e particulares do município, além das escolas profissionalizantes e de idiomas, secretarias municipais, postos de saúde e igrejas. A Câmara Municipal também aprovou em novembro/2014 uma lei municipal que institui a aplicação de penalidades aos usuários que desperdiçam água.;Sim;O SAAEC e a Prefeitura Municipal de Cerquilho têm dois caminhões-pipa que atenderiam às necessidades no caso de situação emergencial.;Sim;O SAAEC e a Prefeitura Municipal de Cerquilho têm dois caminhões-pipa que atenderiam às necessidades no caso de situação emergencial.;Não;;Sim;;;;Sim;Não;Sim
122;978;Cesário Lange;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17587;11874;1035.67;988.83;0.0;6229.0;4965.0;5435832.08;290883.73;0.0;0.0;100.0;100.0;78.85;18.74;85.27;68.29;0.0;0.64;103.5;103.5;0.98;102.0;0.04522676142014348;0.09579581754726216;0.039975611598795806;0.3469294060070495;3511607;Sim;100;Sim;Lei |#| 1490/2014;6,5;5,7;Não;CONTRATO DE PROGRAMA;30;Parcialmente;Não;;Sim;Caixa dágua, uso racional da água;Sim;Caixa dágua, uso racional da água;Não;;Não;SABESP;Contrato de Programa;20;Sim;Não;Sim
123;986;Charqueada;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16772;15217;1638.04;1114.85;0.0;6668.0;5134.0;5666520.58;355172.78;0.0;0.0;100.0;85.79;63.42;40.77;99.52;77.83;0.43;1.09;104.5;103.15;0.44;103.15;0.3194000146516569;0.810997732426301;0.06817770061856628;0.11004140758521533;3511706;Sim;92,57;Sim;LEI |#| 1759/17;6,9;7,3;Não;CONTRATO;30;Parcialmente;Não;;Não;;Não;;Não;;Não;SABESP;CONTRATO;30;Sim;Não;Sim
124;994;Chavantes;SP;2017;35572011;Superintendência de Água e Esgoto Chavantes;SAEC;Local;Água e Esgoto;Autarquia;12487;11482;1490.0;752.9;0.0;4846.0;4846.0;1409998.4;0.0;0.0;0.0;100.0;89.96;88.52;53.6;99.99;95.07;0.0;0.0;150.0;144.68;0.0;142.36;0.4946979865771812;0.9988474050916809;0.6256547693848552;-0.0;3557204;Sim;95;Não;;10;6,5;Sim;;;Não;Não;;Não;;Não;;Não;;Sim;;;;Sim;Não;Sim
125;1002;Clementina;SP;2017;35119011;Prefeitura Municipal de Clementina;PMC;Local;Água e Esgoto;Administração pública direta;8254;7867;497.53;414.61;0.0;2698.0;2698.0;1110189.78;;154455.23;167818.42;100.0;100.0;98.72;16.67;95.31;95.31;0.0;0.0;100.0;100.0;0.0;100.0;0.16666331678491741;0.0700462712542038;0.0700462712542038;0.0004258035669917946;3511904;Sim;100;Não;;10;9,8;Sim;;;Sim, para todos os órgãos e entidades;Sim;Disponibilidade de pessoal equipamentos para ações de resposta imediatas.;Sim;Prédios equipados com reservatórios;Sim;Prédios equipados com reseservatórios;Não;;Sim;;;;Sim;Sim;Sim
126;1009;Colina;SP;2017;35120011;Prefeitura Municipal de Colina;PMC;Local;Água e Esgoto;Administração pública direta;18376;17162;1723.6;1351.42;0.0;7309.0;7260.0;3766147.72;;62600.57;0.0;99.64;99.64;100.0;30.14;99.65;99.65;0.0;0.0;140.19;140.19;0.0;140.19;0.21593177071246217;0.9385369627555369;0.939215034291717;0.04214542982667183;3512001;Sim;100;Não;;10;10;Sim;;;Sim, para todos os órgãos e entidades;Sim;NO PERIODE DE ESTIAGEM É FEITO PROPAGANDA VOLANTE EM RÁDIO LOCAL, SEMANÁRIO MUNICIPAL E PROPAGANDE DERUA SOBRE O RISCO DA QUEIMADA URBANA SEJA PROVENIENTE DE RESTOS DE LIMPEZA DE QUINTAL, MATO E ETC.;Sim;QUANDO OCORRE A FALTA DÁGUA A PREFEITURA MUNICIPAL ABASTECE OS RESERVATÓRIOS EXISTENTES NAS ESCOLAS COM CAMINHÃO PIPA.;Sim;O ABASTECIMENTO TAMBÉM É FEITO POR MEIO DE CAMINHÃO PIPA;Não;;Sim;;;;Sim;Sim;Sim
127;1017;Colômbia;SP;2017;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6225;4499;502.58;430.51;0.0;2576.0;2440.0;2242184.19;109952.93;0.0;0.0;100.0;100.0;96.61;24.98;94.91;92.4;2.64;0.38;110.42;109.17;0.0;109.58;0.14340005571252334;0.5487501686356892;0.47694425326909873;0.3047768072619212;3512100;Sim;100;Não;;8,3;10;Não;LEI E CONTRATO DE DE PROGRAMA;30;Sim, para todos os órgãos e entidades;Sim;A prefeitura Municipal possui um caminhão pipa e  parceria com usinas e produtores rurais através do PAM na contenão de incendios na zona rural.;Sim;"Plano de ação contido no plano anual de trabalho das unidades escolares denominado ""Agua para Beber, Água para viver"", contendo missão, objetivos, envolvidos e indicadores de exitos.";Sim;"Os agentes de saúde dos ESFs fazem visitas domiciliares tanto zona urbana quanto rural e 
 passam as informação e orientações sobre utilização da água potavel para manter a saude de toda a família.";Sim;A captação diaria de agua potável para a  população é realizada no Rio Grande de forma superficial, porém o município possui o plano de água e esgoto e no mesmo está inserido o pontos de captação dos poços artesianos ortogados pela Sabesp, os quais serão utilizados nos casos emergenciais (escassez).;Não;COMPANHIA DE SANEAMENTO BÁSICO DO ESTADO DE SAO PAULO;CONTRATO DE PROGRAMA;30;Sim;Não;Sim
