;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
195;1528;Guará;SP;2016;35177011;Águas de Guará Ltda;GUARA;Local;Água e Esgoto;Empresa privada;20997;20326;1990.99;1387.8;0.0;7433.0;7433.0;5124086.0;300004.4;0.0;0.0;100.0;100.0;100.0;41.91;96.8;96.8;0.0;0.0;255.29;255.29;0.0;100.0;0.3029598340524061;0.44119084313799184;0.5299214216825562;0.08593659070288089;3517703;possui registro;100,00;100,00;100,00;Sim;Lei 1.774 de 26 de outubro de 2016;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
196;1536;Guaraçaí;SP;2016;35178011;Autarquia Municipal de Saneamento Ambiental de Guaraçaí;SAG;Local;Água e Esgoto;Autarquia;8495;6701;575.27;485.6;0.0;3225.0;3083.0;1689115.04;12884.9;;0.0;99.3;99.3;60.0;19.86;82.4;82.4;0.83;0.0;100.83;100.67;0.0;108.33;0.15587463278112879;0.04835356448259675;0.050468284078341356;-0.5732597945506863;3517802;possui registro;100,00;100,00;100,00;Sim;Lei Lei 2.579/2012;Parcialmente;sim;Racionamento;Não;;Não;;não;;Não;não;não
197;1544;Guaraci;SP;2016;35179011;Prefeitura Municipal de Guaraci;PMG;Local;Água e Esgoto;Administração pública direta;10872;9729;750.0;615.25;0.0;3976.0;3416.0;1232759.24;;0.0;0.0;94.05;94.05;90.53;17.97;91.76;91.76;0.67;0.67;100.0;100.0;0.0;100.0;0.17966666666666664;0.011079021337016689;-0.030226191347631968;0.04496124031007815;3517901;possui registro;100,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Sim;não;sim
198;1560;Guarantã;SP;2016;35181011;Prefeitura Municipal de Guarantã;PMG;Local;Água e Esgoto;Administração pública direta;6662;5682;290.0;0.0;0.0;1987.0;1987.0;329252.05;;0.0;;99.67;99.67;100.0;0.0;99.67;99.67;9.67;9.67;100.0;100.0;100.0;100.0;1.0;0.9435677026630449;0.9435677026630449;-0.0;3518107;possui registro;100,00;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Não;sim;sim
199;1566;Guararapes;SP;2016;35182011;Prefeitura Municipal de Guararapes;PMG;Local;Água e Esgoto;Administração pública direta;32502;30081;2975.58;2283.55;0.0;12122.0;11999.0;3821974.6;;124467.25;0.0;100.0;100.0;96.88;39.68;92.55;92.55;0.06;0.12;109.97;109.97;1.28;100.0;0.2325697847142405;0.26565622356002894;0.26430365557982466;0.02892916589734177;3518206;possui registro;100,00;100,00;100,00;Não;;Parcialmente;sim;Pagamento em dobro da tarifa, do consumo elevado, apurado no período de estiagem.;Não;;Não;;não;;Sim;não;sim
200;1574;Guararema;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;28664;24667;1880.76;1429.46;0.0;9372.0;5537.0;7485578.93;1247762.25;0.0;0.0;82.3;48.61;56.45;38.59;70.82;41.83;0.3;1.96;109.64;108.5;0.75;108.5;0.23995618792403073;0.13834499704080258;0.08540296645536873;-0.017365599977396645;3518305;possui registro;55,36;82,40;100,00;Não;;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;sim;sim
201;1582;Guaratinguetá;SP;2016;35184011;Companhia de Serviço de Água, Esgoto e Resíduos de Guaratinguetá;SAEG;Local;Água e Esgoto;Sociedade de economia mista com administração pública;119753;114079;15278.72;8856.48;0.0;43293.0;39934.0;30550418.29;530137.23;0.0;0.0;98.25;90.39;19.09;58.9;99.43;91.48;0.04;0.06;118.61;118.61;0.0;100.0;0.42033887655510405;0.7842218370350472;0.1795618255404359;0.07016976913907082;3518404;não possui registro;91,44;;20,70;Sim;Lei 3933;Não;não;;Não;;Não;;não;;Sim;não;sim
202;1590;Guareí;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;17213;9943;720.86;695.88;0.0;4486.0;3049.0;3108662.89;166782.02;0.0;0.0;100.0;74.38;62.7;21.38;63.19;42.97;7.09;2.87;107.99;106.8;1.15;103.57;0.034653053297450276;0.043904186183208786;0.01914850650753529;0.6865648915377071;3518503;possui registro;84,00;100,00;100,00;Sim;Lei Lei municipal n° 680, de 23 de Março de 2016;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
203;1598;Guariba;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;38861;38053;2755.0;2275.03;0.0;13930.0;14409.0;10890787.12;612135.02;0.0;0.0;100.0;100.0;99.23;27.14;99.12;100.0;0.87;0.0;102.13;102.13;0.0;102.13;0.17421778584392011;0.8354704387956057;1.0;-0.09287989068950801;3518602;possui registro;99,00;99,00;99,00;Sim;Lei nº 2947 de 26/11/2015;Parcialmente;sim;Operação Corta Fogo;Sim;Torneiras de uso racional;Sim;Concientização;sim;Caminhões Pipa;Sim;não;sim
204;1606;Guarujá;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;313421;313361;45549.85;22016.49;0.0;83349.0;48090.0;122089370.74;52789687.74;0.0;0.0;81.96;64.4;63.77;48.69;81.95;64.39;0.34;0.76;106.88;106.88;1.4;106.75;0.5166506585641883;0.06736388285733974;0.09293835557357748;0.020810448976253598;3518701;possui registro;53,10;71,60;53,10;Não;;Parcialmente;sim;Interligação com a adutora de Santos;Não;;Não;;sim;Apenas a interligação com a adutora de Santos;Sim;não;sim
205;1614;Guarulhos;SP;2016;35188011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;1337087;1337087;13269.0;70308.99;94203.1;438231.0;374345.0;408179408.34;20538876.66;0.0;;99.84;88.25;2.12;18.13;99.84;88.25;0.9;2.99;130.02;138.8;0.06;139.72;0.345793094207706;0.9554729767420179;0.2444519709174677;-0.29058094631980536;3518800;possui registro;87,53;99,84;3,82;Sim;Decreto 30840/2013-PMAE;Parcialmente;sim;Reduções de fornecimento, rodízio e abastecimento por caminhões pipa em regiões críticas;Sim;Prestamos apoio às escolas, em momentos de crise hídrica, realizando atendimento e abertura de ordens de serviço. para a solicitação de caminhões pipa ao Serviço Autônomo de Água e Esgoto.;Não;;sim;rodízio severo e atenuantes com o fornecimento de água por caminhões pipa;Sim;sim;não
206;1622;Guatapará;SP;2016;35188511;Prefeitura Municipal de Guatapará;PMG;Local;Água e Esgoto;Administração pública direta;7496;5505;1788.5;1582.8;0.0;2604.0;2604.0;318208.87;;0.0;0.0;99.46;99.46;8.78;11.5;100.0;73.04;0.0;0.0;100.0;100.0;0.0;100.0;0.11501258037461559;1.0;-0.20421720557299083;0.7699748392507688;3518859;possui registro;73,43;73,43;30,00;Não;Lei Plano Municipal Integrado de Saneamento Basico - necessita de aprovação na Câmara Legislativa;Parcialmente;sim;Brigada de Incendio;Não;;Não;;não;;Sim;não;sim
207;1630;Guzolândia;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5142;4349;270.33;265.74;0.0;1851.0;1774.0;1210530.59;84984.99;0.0;0.0;100.0;100.0;100.0;17.38;86.06;85.01;0.0;0.0;100.83;100.0;0.0;100.0;0.01697924758628333;0.07979743585171446;0.1083197195151067;-8.089670402840785;3518909;possui registro;100,00;100,00;100,00;Não;;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
208;1645;Holambra;SP;2016;35190512;Águas de Holambra;AH;Local;Água e Esgoto;Empresa privada;13698;9922;1351.98;988.99;0.0;3518.0;3348.0;2925728.33;3080755.25;473474.3;148715.0;100.0;100.0;100.0;29.87;95.0;90.0;0.0;0.0;170.98;170.98;0.0;116.67;0.2684876995221823;0.5976209539059819;0.40192926045016075;0.10504100159272572;3519055;possui registro;85,00;100,00;80,00;Sim;Lei 817/2013;Sim, para todos os órgãos e entidades;não;;Não;;Não;;sim;Captação Superficial do Rio Camducaia;Sim;não;sim
209;1650;Hortolândia;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;219039;219039;17812.24;14433.37;0.0;74355.0;64046.0;70912866.15;8081108.89;0.0;0.0;100.0;94.58;77.51;29.09;100.0;94.58;0.0;0.43;101.82;101.82;0.0;101.5;0.1896937162310861;1.0;0.503099077196507;-0.14721082327755447;3519071;possui registro;90,50;100,00;100,00;Sim;Outro Minuta de Projeto de Lei em fase de análise e aprovação;Parcialmente;sim;Lei Municipal de racionalização da água em período de estiagem;Não;;Não;;não;;Sim;sim;sim
210;1658;Iacanga;SP;2016;35191011;Prefeitura Municipal de Iacanga;PMI;Local;Água e Esgoto;Administração pública direta;11206;9766;1445.76;1012.01;0.0;3975.0;3825.0;1520987.88;;0.0;0.0;100.0;94.0;96.69;14.94;87.15;81.92;19.38;0.0;100.0;100.0;0.42;100.0;0.3000152169101372;0.03933771359413658;0.0805933892489678;0.14277804634360963;3519105;possui registro;95,00;100,00;100,00;Sim;Lei lei complementar 072/2014 de 09/09/2014;Parcialmente;não;;Sim;reservatórios com grande capacidade de armazenagem e reabastecimento com pipas;Sim;reservatórios com grande capacidade de armazenagem e reabastecimento pipas;não;;Sim;não;sim
211;1666;Iacri;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6457;5080;376.31;352.02;0.0;2255.0;2163.0;1658418.5;360876.32;0.0;0.0;100.0;100.0;100.0;18.61;84.67;83.74;0.0;0.0;100.0;100.0;0.0;100.0;0.0645478461906408;0.06202890009670265;0.06666740971557678;0.0697048086613014;3519204;possui registro;99,51;99,76;99,90;Sim;Lei 1929/2014, de 14/03/2014;Parcialmente;não;;Sim;As escolas possuem reservatório próprio.;Sim;As unidades de saúde possuem reservatório próprio.;não;;Sim;não;sim
212;1674;Iaras;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;8230;3662;213.46;203.37;0.0;1388.0;1230.0;915784.36;103896.89;0.0;0.0;80.31;70.84;86.23;23.51;35.74;31.52;0.78;0.0;107.5;106.67;0.0;104.17;0.047268809144570434;0.01771232488388367;0.01764521474315912;-0.001570878838914367;3519253;possui registro;85,00;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;sim;Abastecimento atraves de caminhao pipa;Sim;Abastecimento atraves de caminhao pipa;Sim;Abastecimento atraves de caminhao pipa;não;;Sim;não;sim
213;1684;Ibirá;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;11980;11044;770.22;762.46;0.0;4939.0;4815.0;3649704.09;351139.36;0.0;0.0;97.43;95.83;98.3;15.6;89.82;88.35;0.0;0.0;103.16;103.45;0.0;103.45;0.010075043494066627;0.16298448128331536;0.18172091008152927;0.2814933066498977;3519402;possui registro;98,00;100,00;100,00;Sim;Lei Estadual nº 119 de 29/06/1973;Parcialmente;sim;monitoramento dos mananciais semanalmente pela SABESP;Sim;sistema de abastecimento pela SABESP;Sim;sistema de abastecimento da SABESP;sim;bombeamento e tratamento de outro manancial feito pela SABESP;Sim;não;sim
214;1692;Ibirarema;SP;2016;35195011;Serviço Autônomo de Água e Esgoto de Ibirarema;SAAEI;Local;Água e Esgoto;Autarquia;7459;6890;778.27;459.06;0.0;2981.0;2793.0;1484996.68;0.0;0.0;0.0;99.07;99.07;93.41;49.48;91.51;91.51;0.0;0.0;114.36;114.36;0.0;100.0;0.4101532887044341;0.10079089019559082;0.11599129284284063;6.087354135393302e-06;3519501;possui registro;100,00;100,00;100,00;Sim;Lei 1.943/2015;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;não;sim
215;1699;Ibitinga;SP;2016;35196011;Serviço Autômono de Água e Esgoto da Estância Turistica de Ibitinga;SAAE;Local;Água e Esgoto;Autarquia;58188;55888;5820.0;4990.0;0.0;24075.0;23969.0;12602000.0;554239.25;0.0;0.0;100.0;100.0;0.0;14.26;100.0;100.0;0.0;0.0;227.69;246.54;0.0;161.35;0.1426116838487973;1.0;1.0;-0.15515463917525818;3519600;possui registro;100,00;100,00;0,00;Sim;Lei 3709/2013;Parcialmente;sim;oficina preparatoria para operação estiagem;Não;;Não;;sim;através de reserva nos poços suficiente para suprir a demanda em um dia, assim é possivel fazer a ma;Sim;não;sim
216;1707;Ibiúna;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;77005;26959;3303.43;2403.34;0.0;14874.0;5678.0;10162197.55;2387789.47;0.0;0.0;100.0;48.66;36.23;40.46;44.49;17.04;0.0;0.0;107.56;106.98;0.0;106.59;0.2724713403946806;0.02582645717780448;0.008749409517550166;0.22895449478250302;3519709;possui registro;50,40;83,50;100,00;Sim;Lei 819;Não;não;;Não;;Não;;não;;Não;não;sim
217;1715;Icém;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;8055;6913;541.43;480.28;0.0;3148.0;3067.0;2237737.13;175608.19;0.0;0.0;100.0;100.0;93.0;25.53;91.02;89.21;0.0;0.0;109.62;109.62;0.0;109.62;0.11294165450750782;0.18606819292940743;0.13722353969306741;-0.2755543617797085;3519808;possui registro;100,00;100,00;100,00;Sim;Lei 1760 de 11/08/2010;Não;não;;Sim;Plano de contingência elaborado a SABESP;Sim;Plano de Contingência a SABESP;sim;Plano Emergencial elaborado a SABESP;Sim;não;sim
218;1723;Iepê;SP;2016;35199011;Prefeitura Municipal de Iepê;PMI;Local;Água e Esgoto;Administração pública direta;8070;7165;439.0;538.0;0.0;3503.0;3200.0;695967.94;;0.0;0.0;100.0;90.72;68.34;0.0;88.79;80.55;0.0;;111.11;0.0;;0.0;-0.2255125284738042;;;;3519907;possui registro;93,00;100,00;100,00;Não;;Não;não;;Não;;Não;;não;;Sim;não;não
219;1728;Igaraçu do Tietê;SP;2016;35200011;Prefeitura Municipal de Igaraçu do Tietê;SAEIT;Local;Água e Esgoto;Administração pública direta;24525;24384;3241.0;3192.0;0.0;8706.0;8614.0;5287740.61;;0.0;0.0;98.81;98.81;82.46;1.51;98.51;98.51;2.79;0.0;100.0;100.0;0.0;100.0;0.015118790496760237;0.08985256694055901;0.4509251808415957;-0.0;3520004;possui registro;100,00;100,00;90,00;Não;;Parcialmente;não;;Sim;Fornecimento de água potável realizado pelo SAAEIT tealizado em veículo específico;Sim;Fornecimento de água potável realizado por veículo específico do SAAEIT;não;;Sim;não;sim
220;1736;Igarapava;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;29902;28201;2295.85;1869.3;0.0;11661.0;11329.0;9455562.88;222524.92;0.0;0.0;97.68;95.83;94.98;28.94;92.12;90.38;1.21;0.0;110.57;106.99;0.0;107.29;0.1857917546878063;0.14561165934659798;0.13425682466459335;-0.20469122678040186;3520103;possui registro;98,00;100,00;100,00;Não;;Sim, para todos os órgãos e entidades;sim;Educação ambiental com finalidade de redução do consumo de agua;Não;;Não;;não;;Sim;não;sim
221;1744;Igaratá;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;9397;7454;510.58;516.51;0.0;3171.0;1519.0;2106568.81;446411.09;0.0;0.0;68.0;31.62;45.97;20.04;53.94;25.08;0.0;0.76;110.83;110.0;0.0;110.0;-0.011614242626033056;0.03561565361459267;0.008954665503689918;-10.58928435996438;3520202;possui registro;60,00;60,00;100,00;Sim;Lei 11.445 de 05/01/2007;Sim, para todos os órgãos e entidades;não;;Não;;Não;;não;;Sim;sim;sim
222;1752;Iguape;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;30519;26123;1881.4;1775.62;0.0;12570.0;8810.0;9016354.84;4100281.66;0.0;0.0;75.47;52.92;75.42;28.03;64.6;45.3;0.0;0.29;126.11;126.11;0.0;126.11;0.05622408844477522;0.025879608528725267;0.012622836417399384;-0.4976486369451928;3520301;não possui registro;;;;Não;;Não;não;;Não;;Não;;não;;Sim;não;não
223;1760;Ilhabela;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;32782;32556;3491.36;3029.74;0.0;12219.0;6344.0;17674115.45;7185508.1;0.0;0.0;68.44;34.44;46.94;22.97;67.97;34.2;0.0;0.0;101.79;101.79;0.78;101.79;0.13221781769854735;0.06129719839448843;0.09652318454133049;0.30166058384682176;3520400;possui registro;52,00;91,00;100,00;Sim;Decreto 3.764 de 18 de dezembro de 2013;Parcialmente;não;;Sim;Na maioria das escolas municipais,  o fornecimento é feito pela Sabesp;Sim;Em casos críticos são feitas manobras pela SABESP priorizando o abastecimento do sistema de saúde;sim;Caminhão Pipa;Sim;não;sim
224;1768;Ilha Comprida;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10476;10476;1532.44;1882.92;0.0;13172.0;5946.0;8001902.12;928662.5;0.0;0.0;87.67;40.23;55.83;24.75;87.67;40.23;0.0;1.25;136.36;136.36;0.0;136.36;-0.22870715982354928;0.21387435330444235;0.032314549025409145;0.16338805412841612;3520426;possui registro;46,80;85,00;100,00;Não;;Parcialmente;não;;Não;;Não;;não;;Sim;não;sim
225;1776;Ilha Solteira;SP;2016;35204411;Prefeitura Municipal de Ilha Solteira;PMISA;Local;Água e Esgoto;Administração pública direta;26443;24814;3759.24;2555.76;0.0;11505.0;11074.0;2983347.42;;17950.0;0.0;100.0;100.0;76.52;33.33;99.63;93.84;5.56;0.0;150.0;150.0;9.7;125.0;0.3201391770677051;0.9003407077253047;0.601008453849152;-0.030023284922951025;3520442;possui registro;96,20;100,00;96,20;Não;;Não;sim;Orientação aos munícipes quanto à economia e uso racional através dos meios de comunicação;Não;;Não;;não;;Sim;não;sim
226;1784;Indaiatuba;SP;2016;35205011;Serviço Autônomo de Água e Esgotos;SAAE;Local;Água e Esgoto;Autarquia;235367;233001;23065.06;17463.49;0.0;85600.0;84507.0;105072031.5;43690807.05;0.0;0.0;99.01;96.37;55.56;32.52;98.02;95.4;0.81;0.1;105.55;105.24;0.43;132.65;0.242859545997279;0.5647959218259585;0.44709726640905556;0.14049069342889425;3520509;possui registro;95,00;98,00;65,00;Sim;Lei Lei nº 4.684, de 29 de abril de 2005, que institui a Política Municipal de Recursos Hídricos,;Sim, para todos os órgãos e entidades;sim;Sim, rodízio no abastecimento de água, setorização, operação diferenciada automatizada pelo CCO (Cen;Sim;Sim, atraves de caminhão pipa do Saae de Indaiatuba.;Sim;Sim, atraves de caminhão pipa do Saae de indaiatuba..;sim;Sim, rodízio no abastecimento de água, divulgação planejada, operação diferenciada automatizada pelo;Sim;sim;sim
227;1792;Indiana;SP;2016;35206011;Prefeitura Municipal de Indiana;PMI;Local;Água e Esgoto;Administração pública direta;4936;4222;365.0;365.0;0.0;1900.0;1710.0;405840.0;;25000.0;;100.0;84.79;42.22;0.0;85.53;72.53;0.0;0.0;100.0;100.0;0.0;100.0;0.0;;;;3520608;possui registro;100,00;100,00;100,00;Não;;Não;não;;Sim;Utiliza  reservatórios metálicos;Não;;não;;Não;não;sim
228;1794;Indiaporã;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3960;3428;297.41;280.72;0.0;1732.0;1515.0;1289706.88;54623.64;0.0;0.0;96.79;87.31;97.27;19.41;83.79;75.58;0.0;0.0;100.0;100.0;0.0;100.0;0.05611781715476949;0.04828551719228551;0.039254282887407524;-0.4361550112239401;3520707;possui registro;100,00;100,00;100,00;Sim;Lei LEI N 788 de 2015;Sim, para todos os órgãos e entidades;sim;Treinamento de brigadistas para combate as queimadas urbanas e rurais.;Não;;Não;;não;;Sim;não;sim
229;1802;Inúbia Paulista;SP;2016;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3907;3419;234.54;228.88;0.0;1518.0;1471.0;1217249.15;187944.98;0.0;0.0;100.0;100.0;100.0;17.28;89.79;89.35;0.0;0.0;100.0;100.0;0.0;100.0;0.02413234416304255;0.08965704387787295;0.09310281948195163;0.6871471156871933;3520806;possui registro;99,99;100,00;99,99;Não;Lei 2008;Não;não;;Não;;Não;;não;;Sim;não;sim
230;1810;Ipaussu;SP;2016;35209011;Prefeitura Municipal de Ipaussu;PMI;Local;Água e Esgoto;Administração pública direta;14674;13519;1004.0;1000.0;0.0;4160.0;4160.0;989851.66;;0.0;0.0;99.36;99.36;70.0;0.4;91.54;91.54;1.0;3.32;105.56;100.48;0.0;100.0;0.003984063745019917;0.0;0.3911561107037962;-0.0;3520905;possui registro;95,00;100,00;100,00;Sim;Lei LEI Nº 204/2016;Não;não;;Não;;Não;;não;;Não;não;sim
